|FINE| - {{(6606.71,2167.8),(6714.0,2049.0),(9088.54,2239.58)},{(6690.63,2054.24),(6839.0,2049.0),(9088.54,2239.58)},{(6814.87,1994.6),(6964.0,2049.0),(9088.54,2239.58)}}

|FINE| - {{(6953.83,2015.24),(7114.0,2049.0),(9088.54,2239.58)},{(7089.66,2054.22),(7239.0,2024.0),(9088.54,2239.58)},{(7230.11,2055.08),(7364.0,1999.0),(9088.54,2239.58)}}

|FINE| - {{(7365.12,2013.73),(7514.0,1999.0),(9088.54,2239.58)},{(7501.68,1978.99),(7664.0,1999.0),(9088.54,2239.58)},{(7642.81,1980.53),(7789.0,1999.0),(9088.54,2239.58)}}

|FINE| - {{(7783.15,1998.04),(7939.0,1999.0),(9088.54,2239.58)},{(7924.18,2007.44),(8064.0,1999.0),(9088.54,2239.58)},{(8018.42,2004.92),(8164.0,1999.0),(9088.54,2239.58)}}

|FINE| - {{(8159.66,1997.77),(8314.0,1999.0),(9088.54,2239.58)},{(8301.06,1995.42),(8451.0,1995.0),(11679.69,2460.94)},{(8442.49,1995.79),(8551.0,2070.0),(11679.69,2460.94)}}

|FINE| - {{(8553.54,2029.6),(8626.0,2145.0),(11679.69,2460.94)},{(8634.83,2113.78),(8726.0,2245.0),(11679.69,2460.94)},{(8712.77,2231.78),(8876.0,2245.0),(11679.69,2460.94)}}

|FINE| - {{(8828.44,2306.72),(8978.0,2306.0),(11679.69,2460.94)},{(8969.13,2319.08),(9128.0,2306.0),(11679.69,2460.94)},{(9110.39,2312.99),(9253.0,2306.0),(11679.69,2460.94)}}

|FINE| - {{(9251.51,2303.7),(9376.0,2228.0),(11679.69,2460.94)},{(9385.43,2262.98),(9476.0,2128.0),(11679.69,2460.94)},{(9487.06,2166.23),(9576.0,2028.0),(11679.69,2460.94)}}

|FINE| - {{(9564.75,2048.05),(9676.0,1953.0),(11679.69,2460.94)},{(9657.28,1941.76),(9801.0,1953.0),(11679.69,2460.94)},{(9788.18,1898.61),(9926.0,1953.0),(11679.69,2460.94)}}

|FINE| - {{(9925.52,1930.11),(10076.0,1928.0),(11679.69,2460.94)},{(10063.72,1955.66),(10176.0,1853.0),(11679.69,2460.94)},{(10192.5,1905.16),(10276.0,1803.0),(11679.69,2460.94)}}

|FINE| - {{(10257.3,1836.77),(10376.0,1728.0),(11679.69,2460.94)},{(10354.28,1734.0),(10501.0,1678.0),(11679.69,2460.94)},{(10473.77,1659.92),(10626.0,1678.0),(11679.69,2460.94)}}

|FINE| - {{(10612.72,1642.37),(10726.0,1753.0),(11679.69,2460.94)},{(10738.25,1701.87),(10801.0,1828.0),(11679.69,2460.94)},{(10807.46,1796.58),(10901.0,1928.0),(11679.69,2460.94)}}

|FINE| - {{(10880.01,1917.81),(11001.0,2028.0),(11679.69,2460.94)},{(10973.54,2023.54),(11101.0,2128.0),(11679.69,2460.94)},{(11080.52,2116.03),(11201.0,2228.0),(11679.69,2460.94)}}

|FINE| - {{(11187.08,2208.98),(11301.0,2278.0),(11679.69,2460.94)},{(11280.89,2279.98),(11426.0,2328.0),(11679.69,2460.94)},{(11408.98,2339.24),(11551.0,2403.0),(11679.69,2460.94)}}

|FINE| - {{(11540.76,2390.4),(11576.0,2403.0),(11679.69,2460.94)},{(11552.07,2393.56),(11702.0,2393.0),(14973.96,2460.94)},{(11693.17,2401.78),(11852.0,2393.0),(14973.96,2460.94)}}

|FINE| - {{(11834.53,2397.65),(11977.0,2393.0),(14973.96,2460.94)},{(11975.81,2391.43),(12100.0,2316.0),(14973.96,2460.94)},{(12109.99,2351.88),(12200.0,2216.0),(14973.96,2460.94)}}

|FINE| - {{(12211.33,2254.87),(12361.0,2254.0),(14973.96,2460.94)},{(12288.57,2260.25),(12436.0,2254.0),(14973.96,2460.94)},{(12372.02,2339.16),(12511.0,2254.0),(14973.96,2460.94)}}

|FINE| - {{(12500.52,2306.32),(12586.0,2204.0),(14973.96,2460.94)},{(12561.01,2234.0),(12661.0,2129.0),(14973.96,2460.94)},{(12655.11,2128.45),(12786.0,2079.0),(14973.96,2460.94)}}

|FINE| - {{(12752.36,2063.64),(12911.0,2029.0),(14973.96,2460.94)},{(12887.81,2023.4),(13036.0,2029.0),(14973.96,2460.94)},{(13028.3,2010.74),(13186.0,2029.0),(14973.96,2460.94)}}

|FINE| - {{(13169.28,2021.49),(13311.0,2029.0),(14973.96,2460.94)},{(13310.18,2033.42),(13461.0,2029.0),(14973.96,2460.94)},{(13451.56,2035.15),(13611.0,2029.0),(14973.96,2460.94)}}

|FINE| - {{(13592.91,2030.37),(13736.0,2029.0),(14973.96,2460.94)},{(13734.29,2026.95),(13886.0,2029.0),(14973.96,2460.94)},{(13875.72,2027.22),(14036.0,2029.0),(14973.96,2460.94)}}

|FINE| - {{(14017.13,2028.96),(14161.0,2079.0),(14973.96,2460.94)},{(14155.89,2052.96),(14286.0,2154.0),(14973.96,2460.94)},{(14279.73,2119.95),(14411.0,2204.0),(14973.96,2460.94)}}

|FINE| - {{(14395.18,2201.57),(14536.0,2254.0),(14973.96,2460.94)},{(14521.41,2264.75),(14661.0,2329.0),(14973.96,2460.94)},{(14651.99,2318.97),(14786.0,2379.0),(14973.96,2460.94)}}

|FINE| - {{(14780.76,2377.46),(14930.0,2427.0),(14973.96,2460.94)}}

