|FINE| - {{(6296.46,34.17),(6033.0,428.0),(4634.78,-1042.35)},{(6204.4,171.11),(6033.0,428.0),(4634.78,-1042.35)},{(6112.75,308.31),(6033.0,428.0),(4634.78,-1042.35)}}

|FINE| - {{(6044.1,411.27),(4233.0,953.0),(4634.78,-1042.35)},{(5914.42,507.9),(4233.0,953.0),(4634.78,-1042.35)},{(5755.62,552.68),(4233.0,953.0),(4634.78,-1042.35)}}

|FINE| - {{(5596.08,594.77),(4233.0,953.0),(4634.78,-1042.35)},{(5436.5,636.71),(4233.0,953.0),(4634.78,-1042.35)},{(5276.91,678.64),(4233.0,953.0),(4634.78,-1042.35)}}

|FINE| - {{(5117.33,720.58),(4233.0,953.0),(4634.78,-1042.35)},{(4957.75,762.53),(4233.0,953.0),(4634.78,-1042.35)},{(4798.17,804.47),(4233.0,953.0),(4634.78,-1042.35)}}

|FINE| - {{(4638.59,846.4),(4233.0,953.0),(4634.78,-1042.35)},{(4479.01,888.34),(4233.0,953.0),(4634.78,-1042.35)},{(4319.43,930.29),(2808.0,353.0),(4634.78,-1042.35)}}

|FINE| - {{(4157.28,922.06),(2808.0,353.0),(4634.78,-1042.35)},{(4004.17,860.58),(2808.0,353.0),(4634.78,-1042.35)},{(3852.21,796.3),(2808.0,353.0),(4634.78,-1042.35)}}

|FINE| - {{(3700.32,731.84),(2808.0,353.0),(4634.78,-1042.35)},{(3548.44,667.37),(2808.0,353.0),(4634.78,-1042.35)},{(3396.55,602.9),(2808.0,353.0),(4634.78,-1042.35)}}

|FINE| - {{(3244.68,538.42),(2808.0,353.0),(4634.78,-1042.35)},{(3092.8,473.92),(2808.0,353.0),(4634.78,-1042.35)},{(2940.93,409.44),(2808.0,353.0),(4634.78,-1042.35)}}

|FINE| - {{(2827.01,361.08),(3258.0,-472.0),(4634.78,-1042.35)},{(2784.47,258.11),(3258.0,-472.0),(4634.78,-1042.35)},{(2861.67,112.52),(3258.0,-472.0),(4634.78,-1042.35)}}

|FINE| - {{(2952.85,-24.99),(3258.0,-472.0),(4634.78,-1042.35)},{(3045.67,-161.41),(3258.0,-472.0),(4634.78,-1042.35)},{(3138.74,-297.65),(3258.0,-472.0),(4634.78,-1042.35)}}

|FINE| - {{(3231.88,-433.85),(4608.0,-1072.0),(4634.78,-1042.35)},{(3356.01,-539.53),(4608.0,-1072.0),(4634.78,-1042.35)},{(3506.78,-606.56),(4608.0,-1072.0),(4634.78,-1042.35)}}

|FINE| - {{(3658.69,-670.97),(4608.0,-1072.0),(4634.78,-1042.35)}}

